GeneID	GSM1041191	GSM1041192	GSM1041193	GSM1041194	GSM1041195	GSM1041196	GSM1041197	GSM1041198	GSM1041199
26119	675	698	456	511	417	429	1121	887	924
57134	10	7	24	35	7	11	126	29	472
57190	3591	3743	2474	2924	2110	2238	7344	3271	6900
56181	1126	1056	911	1232	1087	896	1821	2126	1778
646471	185	161	176	207	157	142	218	246	207
79000	374	351	226	256	329	295	429	296	462
164091	720	774	488	818	520	530	1562	1749	928
3925	11352	9608	6829	4516	6838	5231	12716	3652	8451
100500808	312	246	192	141	174	152	170	51	129
105376885	0	0	0	0	0	0	0	0	0
5051	309	321	281	282	376	312	911	1335	727
101928216	4	3	5	5	3	5	46	15	10
2134	17	13	18	21	11	12	348	40	45
7780	0	0	0	0	0	0	1	2	0
105376910	0	0	0	0	0	0	0	0	0
84676	0	0	0	0	10	31	1	5	1
149420	91	115	131	95	94	81	166	67	148
105376886	0	0	2	0	1	0	0	0	0
79927	0	0	1	0	0	0	1	1	0
110806296	0	0	0	0	0	0	0	0	0
51042	359	379	254	353	414	411	485	823	445
10256	14	16	15	12	14	16	15	12	42
378807	0	0	0	0	0	0	0	0	0
101928303	0	0	0	0	0	0	0	0	0
64793	898	860	507	396	568	529	1102	293	934
83442	13359	12733	12406	14294	13346	12137	28374	26278	17643
91544	347	381	196	230	267	311	365	171	383
1043	0	0	1	0	0	3	4	0	0
55057	4	0	0	1	2	7	3	3	2
257101	1	0	0	0	0	0	0	0	0
79727	1	0	0	0	0	0	1	0	0
79947	1167	1219	1127	1366	1493	1222	2377	3620	1621
101928324	7	15	12	6	12	12	7	24	6
3151	9739	7705	5569	4262	5104	4378	5367	1040	4253
6195	165	122	91	86	126	93	257	76	413
100302190	0	0	0	0	0	0	0	0	0
105376888	2	1	0	0	1	0	0	0	1
101928728	15	25	22	8	23	13	44	10	39
8289	4878	5225	2818	2726	2685	2938	5670	2619	5625
55650	293	315	426	502	279	260	632	664	412
84243	1273	1307	1089	1259	1146	1189	1710	2615	2103
2810	3	3	4	2	2	2	17	9	5
54707	1116	1024	793	979	1043	935	1515	1522	1519
63906	342	327	244	371	323	335	387	252	465
10726	4837	4685	3207	3428	4793	4577	4779	3840	6158
8431	0	0	0	0	0	0	0	1	1
126695	1	1	0	1	1	0	1	2	2
388610	4156	3323	3501	3759	6973	4721	11982	8870	8036
115572	290	320	76	114	83	107	314	60	330
101928391	0	0	2	0	1	2	7	0	1
6548	2304	2527	2796	3173	2345	2537	3322	4120	3344
102723760	0	0	0	0	0	0	0	0	0
105376890	0	0	0	0	0	0	1	0	0
23038	1205	1354	1457	1956	955	912	2762	2636	2237
84065	945	966	817	1021	899	859	1603	1573	1486
644961	68	60	42	53	30	42	436	287	360
84958	3	12	8	8	3	5	5	0	0
9064	850	939	828	1052	473	544	1406	711	785
8547	0	3	2	6	0	1	10	1	6
388611	0	0	0	0	0	0	0	0	0
2827	207	182	160	180	242	216	241	240	367
10163	6080	6050	5163	6168	4776	4505	6929	3749	6183
105376892	1	2	1	2	2	0	3	0	2
27245	2179	2203	1176	1950	1156	926	2684	1679	2896
2268	0	0	0	1	0	1	1	0	4
111216282	0	0	0	1	0	1	0	2	2
2537	560	1033	1724	3515	294	185	1111	5881	6036
199870	190	248	264	286	192	168	366	143	276
23673	852	1034	1255	1174	1375	1039	3989	4843	2083
5511	1337	1276	1070	1045	1217	1027	2069	1222	2054
677774	0	0	2	3	1	2	2	1	1
9473	43	63	84	147	95	114	54	50	350
6118	1099	1095	840	808	1159	1056	1839	1762	1954
27293	1	0	0	3	0	1	0	4	3
55113	445	467	407	591	483	433	672	375	696
2140	1138	1219	1265	1050	1448	1163	2178	1415	2080
5724	14	19	6	11	12	14	7	2	11
22826	3043	2837	2307	2436	3300	2501	3889	3891	4004
93974	1173	1077	958	1055	1296	960	1748	3964	1888
83667	828	1140	1778	1807	717	935	1044	1781	824
54797	318	315	296	335	286	315	549	544	516
65979	1237	1400	850	870	748	940	1851	885	1426
1104	3074	2824	1537	1653	2423	2177	2802	1122	3259
8420	1555	1419	671	667	1188	966	1248	557	1138
6080	120	102	41	22	83	66	73	31	75
26768	68	62	22	28	60	44	63	22	63
54952	426	406	319	314	372	285	637	608	518
85028	560	526	271	299	403	386	527	273	586
692212	20	16	4	3	14	11	5	0	6
677838	52	41	29	26	33	36	31	12	34
677825	16	13	8	8	14	8	8	9	9
692073	41	31	19	14	26	19	15	9	22
115273	9	12	25	48	5	4	42	2	33
6883	466	543	498	482	615	510	929	1166	782
105378616	8	8	6	3	8	7	10	5	8
26824	1	0	0	1	1	1	2	0	0
10691	492	445	365	312	362	364	796	567	725
51441	2014	2071	1771	1659	2049	1876	3199	2761	2917
4985	2	1	1	3	1	2	5	5	4
2035	276	274	426	373	209	173	674	818	341
399474	484	443	436	439	200	150	673	80	319
6429	3077	3225	2247	2294	2179	2146	3548	1442	3841
51102	348	371	279	315	292	270	537	365	420
10076	133	113	196	200	182	164	767	294	814
101928460	0	0	0	0	0	0	0	0	0
107984933	0	0	0	0	0	0	0	0	0
107984934	0	0	0	0	1	2	0	1	0
101929406	0	0	0	0	0	0	0	0	0
105378617	0	0	0	0	0	0	1	0	0
105378618	0	0	0	0	0	0	0	0	0
4146	10	7	9	11	4	9	16	4	7
100129196	13	16	23	24	12	9	43	18	25
7805	14	20	13	26	53	55	27	15	453
100616164	0	0	0	0	0	0	0	0	0
105378620	0	0	0	0	0	0	0	0	2
105378621	0	0	0	0	0	0	0	0	0
105378622	2	1	0	7	0	0	4	0	1
400748	0	1	0	2	0	0	0	1	0
9672	1457	1474	2062	2994	659	496	6260	1351	5083
9698	2380	2788	2787	2701	2451	1970	4739	3215	3755
692234	4	4	2	3	6	2	6	1	7
692235	5	8	4	8	8	8	6	1	7
692200	3	5	2	2	1	1	0	0	0
107984935	1	1	0	0	0	1	2	3	1
79570	0	2	1	1	1	2	3	4	13
9410	1383	1254	999	914	1261	1028	1667	748	1981
51538	934	944	880	914	1080	880	1395	1925	1976
2170	26	28	295	655	37	12	108	204	76
105378623	0	1	1	0	0	0	0	1	2
107985470	0	0	0	2	0	0	0	0	1
347735	6151	6586	4280	7717	4281	4716	9359	11497	8632
105378625	0	1	0	0	0	1	0	1	1
105379772	0	0	0	0	0	0	0	0	0
149086	0	1	0	0	0	1	0	1	0
284551	0	0	0	0	0	0	0	0	0
105378626	1	2	1	0	1	0	1	0	1
64129	9	11	5	17	1	2	818	6	3
3061	103	91	95	114	122	93	45	40	43
553115	1564	1492	1370	1873	1722	1398	2388	2357	2062
107985471	26	29	22	32	28	24	18	14	21
105378628	8	10	4	5	4	6	7	3	7
1307	2350	2253	2259	2602	1305	1208	4798	846	1317
101929444	60	73	59	51	18	22	40	6	18
576	178	142	256	157	87	81	768	291	660
100423028	1	0	0	0	0	0	0	0	1
90853	1924	2016	1618	1774	2893	2816	4466	3158	1925
8073	7147	7882	8091	7383	7327	5411	12002	8910	10690
10657	4995	4304	3611	2917	4215	3201	6194	2640	6818
55116	754	755	719	825	714	664	858	390	1160
100847018	0	1	1	0	0	0	0	0	0
23633	4198	4208	3147	3489	4207	3491	6782	6324	5895
200081	4143	3909	3521	3660	3496	3159	7294	6410	5842
79140	122	124	104	160	118	98	169	112	224
56063	249	301	236	261	226	203	393	469	439
55721	185	161	119	125	113	102	169	34	148
149069	31	45	39	24	30	35	22	20	37
8668	6734	6859	5045	6777	7394	6856	8443	9869	6923
339483	109	180	188	385	93	101	146	45	47
84734	45	87	67	214	38	41	149	41	29
3932	0	0	0	4	1	1	1	1	0
3065	3213	3324	2765	3610	3619	3238	4290	2247	4411
65108	401	436	412	801	632	645	821	617	1641
105378629	1	1	2	5	1	6	4	3	1
81629	70	64	105	109	51	52	59	57	89
100128071	7	16	15	14	7	1	10	6	11
55108	1309	1375	1494	1802	1430	1223	2859	3779	2889
728116	3	0	0	0	1	0	0	1	1
653121	156	235	240	244	158	183	496	115	333
102723870	4	7	4	3	4	4	5	8	6
339487	416	473	356	290	456	372	578	770	435
5928	2471	2630	2028	2094	1962	1781	4034	1973	3306
81493	886	1060	884	1070	797	639	2431	1272	1529
57648	822	904	809	1020	419	481	1592	393	741
8565	4421	5208	5052	5858	4231	4556	5017	7498	5323
64766	644	757	599	612	546	532	970	578	873
252995	8	7	12	8	6	4	13	0	17
105378631	1	2	1	1	0	0	0	0	2
3208	8	6	6	5	5	5	12	8	15
113452	319	213	377	269	328	248	608	340	639
105378632	0	0	0	1	0	0	0	0	0
127544	298	316	270	365	370	383	519	472	648
204	3397	3205	2524	2525	3187	2607	4296	3544	3533
105378635	1	1	0	0	0	1	0	0	0
113451	90	123	147	244	68	70	86	100	143
112268224	1	2	5	0	2	1	1	0	0
55223	358	474	237	413	230	249	462	363	550
149076	425	437	477	524	115	137	670	40	509
127550	1	5	3	2	4	4	3	0	0
1912	3392	3283	3670	3993	4136	3668	5323	5490	8123
100500853	93	84	86	86	87	85	67	68	93
101929464	1	6	5	5	6	5	1	0	3
7579	390	464	396	401	409	344	638	544	478
114784	21	9	53	10	75	38	327	499	1503
105378638	0	0	0	0	0	0	0	1	0
127540	0	0	0	0	0	0	0	1	0
402779	1	0	0	2	0	0	0	0	2
84970	0	0	0	0	0	0	0	1	2
105378639	0	0	0	0	0	0	0	0	0
105378640	0	0	0	0	0	0	0	0	0
105378641	0	0	0	0	0	0	0	0	0
693137	0	0	0	0	0	0	0	0	0
105378642	2	2	2	0	0	1	0	18	1
2709	0	3	0	0	2	1	0	3	2
127534	0	1	1	0	0	1	0	0	0
2707	1	1	2	1	1	2	31	1	10
2701	2	1	1	2	1	1	0	1	1
113444	968	952	709	889	995	839	1460	1387	1466
58512	1	1	1	1	1	0	3	0	5
653160	34	27	31	39	18	10	49	21	39
100506144	206	196	250	375	234	209	622	801	362
9204	297	440	504	385	474	350	668	589	628
79830	705	748	605	435	618	508	1050	507	1010
105378644	0	0	1	0	1	2	0	0	0
6421	10375	10827	7674	6714	8407	6990	10446	4083	13741
9202	1790	2581	2380	2111	2198	1746	3946	2569	3257
100861513	56	63	68	54	57	43	87	55	53
79932	857	986	1289	1482	966	815	2187	4192	2125
23154	1404	1387	1406	2005	1972	1752	2645	3864	2436
339488	51	47	50	57	22	26	35	13	44
105378645	6	5	9	9	4	5	5	2	6
5690	4158	3774	3323	3094	4262	3457	5161	4303	5056
105378646	0	0	0	0	0	1	0	0	0
127703	874	872	884	1151	765	712	1460	1365	1287
63967	1785	2456	1260	539	1595	1529	2398	55	1969
192670	310	368	519	479	300	257	616	262	463
26523	1681	1744	1415	1490	1663	1327	2312	2066	2587
192669	854	1095	1122	996	967	770	1316	880	1355
105378647	2	2	3	0	2	1	0	1	0
27285	0	3	1	3	2	1	5	3	0
54936	823	874	716	942	939	749	1422	1019	1300
1296	25	36	32	57	18	23	551	73	127
27095	1102	1082	943	1041	1355	1154	2038	3357	2182
55700	5920	5508	4029	5050	5486	4886	9527	8645	12336
9967	5452	5197	4501	3783	4993	3807	8329	3336	7063
79729	434	437	465	563	230	224	392	296	487
55194	1853	1878	1792	3073	1796	1193	3523	3999	4916
83931	1725	1902	1396	2055	1640	1651	1851	2170	3214
84967	672	636	534	617	914	677	1127	1497	1203
127700	41	58	66	59	59	57	142	184	131
109616970	0	0	0	0	0	0	0	0	0
107984940	1	0	0	0	0	0	0	1	2
64960	1522	1546	1127	1409	1757	1457	1633	2368	1822
1441	0	0	0	0	1	0	0	0	0
107984941	0	0	0	0	0	0	0	0	0
105378648	0	0	0	0	0	0	0	0	0
2899	0	1	0	0	0	0	0	0	1
100422898	0	0	0	0	0	0	0	0	0
107984942	0	0	0	1	0	0	0	0	0
728431	33	39	24	39	23	22	76	16	75
80149	159	172	151	194	147	147	300	625	1874
102465438	1	1	1	1	1	1	1	1	1
64769	999	938	1240	1084	1072	951	1673	971	1440
100847010	7	7	6	4	4	6	2	1	2
105378649	26	20	16	26	25	13	17	13	20
79753	443	435	406	464	452	413	818	590	789
7802	74	49	138	76	86	49	226	46	146
29889	2086	2316	2172	1783	2922	2213	3235	3329	3487
284654	0	0	0	0	0	0	0	0	0
54955	637	605	464	465	560	545	829	571	895
55143	2719	2285	994	647	1402	1411	3547	107	2849
284656	0	0	0	0	0	0	0	0	0
105378650	0	0	0	0	0	0	0	0	0
149175	367	420	339	458	238	276	681	234	516
79693	414	456	328	399	551	618	759	732	926
127687	486	468	470	624	515	433	1477	2066	1274
4520	794	983	904	853	1021	813	1591	1916	1265
3633	498	386	601	469	283	273	697	173	397
105378651	17	13	36	27	10	13	16	5	11
10946	3291	3429	2418	2541	3487	3152	3925	2461	3629
2275	315	356	275	463	142	118	707	93	283
51118	1052	1141	850	740	1179	1052	1423	985	1324
5453	0	1	0	0	0	0	0	1	1
107985103	0	0	0	0	0	0	1	0	2
105378653	0	1	0	0	0	0	0	1	0
100500801	0	0	0	0	0	0	0	0	0
105378655	0	0	0	0	0	0	0	0	0
105378654	0	0	0	0	0	0	0	0	0
339442	0	0	0	0	0	0	0	0	0
105378657	0	0	0	0	0	0	0	1	0
107984943	0	0	0	0	0	0	0	0	0
105378656	0	0	0	0	0	0	0	0	0
105378658	0	0	0	0	0	0	0	0	0
105378660	0	0	0	0	0	0	0	0	0
64121	1026	1034	1270	1633	1855	1656	1800	2726	1906
100527950	281	293	213	179	243	194	630	621	656
26292	274	281	201	172	229	185	637	633	666
105378663	3	4	3	7	9	4	4	10	2
81025	6	9	11	8	12	11	4	12	4
54933	8	10	17	22	34	29	4	18	5
105378662	8	7	9	27	20	32	5	53	9
79647	1621	1861	1322	1372	2059	1834	2722	4876	2934
4725	1831	1729	1859	1837	2196	1710	3120	5593	3100
23499	11015	16921	16672	17820	14055	11849	26247	19653	21637
643314	2240	3241	2950	2945	2145	1769	4299	2208	3318
105378950	1	1	2	0	1	2	0	0	0
353500	31	32	20	17	19	25	19	19	23
192217	11	6	8	8	15	12	59	46	101
728448	39	48	27	30	29	32	25	26	23
8761	7167	6957	3880	5258	5919	5950	8509	7197	7335
101929516	938	919	515	719	763	772	656	539	546
677834	14	13	14	4	8	18	5	1	8
26508	0	0	0	0	0	0	3	0	9
84618	0	0	0	0	0	0	0	0	0
51440	0	0	0	0	0	0	0	0	4
10450	811	743	661	779	759	730	1452	1187	1148
656	8	10	14	8	6	8	13	6	11
64064	3	3	7	3	6	5	49	38	73
105378666	0	0	0	0	0	0	1	0	0
101929536	0	0	0	0	0	0	0	0	0
105378951	0	0	0	0	0	0	0	0	0
107985740	0	0	0	0	0	0	0	0	0
105378665	0	0	0	0	0	0	0	0	0
105378667	0	0	0	0	0	0	0	0	1
54802	584	622	521	476	728	585	803	588	926
4610	4	1	1	1	1	2	7	12	11
105378668	4	2	3	3	1	2	18	14	1
84879	187	221	122	124	270	198	214	210	332
105378669	2	2	0	2	2	4	3	2	0
10487	12138	12412	10439	11024	15947	12191	23103	30507	17418
5538	5515	5606	4312	4763	6982	5932	9632	14069	9101
105378671	0	0	0	0	0	0	0	0	0
6018	664	784	790	726	787	538	1164	701	990
127391	0	0	1	0	0	1	1	0	1
10269	1973	2521	2144	1978	2637	1900	4337	7093	3413
1298	7	3	5	5	2	2	8	0	29
107984945	0	0	0	0	0	0	0	0	0
64744	1501	1301	1101	1024	1794	1435	2338	2025	2408
65243	228	356	482	417	297	292	448	321	465
339559	90	116	119	127	125	105	121	82	114
105378672	4	4	14	4	10	6	11	20	12
64789	162	136	124	131	160	131	372	348	351
127396	65	68	50	48	70	52	68	58	67
105378673	0	1	0	1	1	0	0	0	1
9783	5	7	5	5	3	4	22	2	10
105378675	0	0	0	0	0	0	0	0	0
105378674	0	1	0	0	0	0	0	0	0
100130557	86	83	54	69	65	51	94	49	97
4802	897	842	748	746	810	684	1287	807	1217
407034	1	0	0	0	0	0	0	0	0
407031	0	0	0	0	0	0	0	0	0
9132	2	4	2	4	0	0	0	0	3
105378676	0	0	0	0	0	0	0	0	0
163732	28	57	74	97	46	47	72	89	318
1503	3468	4217	1339	1273	2751	2660	5720	2419	4154
100507178	207	273	111	113	102	141	124	61	89
200172	137	226	74	66	91	125	113	51	87
22955	1068	1079	917	897	738	666	1269	434	848
100132074	2	0	0	1	0	3	2	0	2
101929901	0	1	0	0	0	1	0	0	0
105378678	0	0	0	0	0	0	0	0	0
1907	0	0	1	1	0	0	1	1	0
59269	371	421	531	374	722	679	624	287	420
2981	0	0	0	0	0	0	0	0	0
2980	0	0	0	0	0	0	0	0	0
22887	1630	1992	1862	1780	1776	1615	2338	1811	2496
284716	1	2	4	2	5	8	0	1	0
84217	2	2	1	0	3	3	4	6	5
728621	69	71	71	85	63	67	85	136	75
79717	410	414	382	486	387	366	948	710	623
10465	798	776	450	409	671	657	688	358	929
4904	24240	24233	20871	21521	28795	21984	21319	27031	21052
149461	0	0	0	0	2	1	0	0	0
64175	2183	2253	2774	3246	2136	1738	5265	6569	4537
79078	268	247	236	306	332	254	432	727	389
105378683	7	11	10	11	6	11	5	11	11
100129924	9	13	5	19	7	10	6	8	9
107984946	1	2	2	5	3	5	0	1	4
374969	228	178	165	206	212	171	255	327	357
114625	365	345	545	513	247	232	731	429	486
51058	146	133	133	154	156	113	191	229	196
339539	1	0	0	0	1	3	0	0	1
6513	6226	6926	5167	8125	3687	2708	9760	7951	14436
440584	21	21	26	33	19	9	38	92	49
440585	1	2	1	1	1	0	3	1	0
10969	4795	4529	1806	1932	3524	3544	3994	3632	4247
102465439	2	5	4	1	1	3	3	1	4
149465	21	32	19	43	14	20	27	14	18
105378685	1	2	1	1	0	2	1	0	2
128218	0	0	0	1	0	2	0	0	1
149466	0	1	0	0	0	0	0	0	0
7075	59	93	92	94	384	565	14	17	474
4352	1	4	6	3	6	7	2	0	2
105378687	4	10	8	11	6	15	5	2	6
991	7809	6243	2365	1659	4513	4240	5499	126	5148
64834	3445	3323	3601	4778	3832	3240	5548	5667	4248
102466723	2	3	2	1	2	1	1	1	1
112268225	39	35	20	16	6	16	4	6	11
112950	1080	1097	1190	1305	1279	1115	1603	1711	1487
107984947	129	124	131	144	148	117	79	83	83
23334	2518	2684	2271	2393	1738	1768	2536	1597	2235
100873952	69	69	57	70	47	61	54	40	75
102465440	1	1	0	0	0	0	1	0	1
81888	653	631	345	438	363	377	506	208	391
5792	7484	7383	3503	4804	4538	4914	7361	6930	4241
9682	1315	1466	1571	1799	1056	943	2059	1288	1696
100132774	107	127	157	139	97	101	84	63	106
6487	579	569	573	508	363	321	831	361	637
101929592	4	6	5	1	3	3	1	1	2
102464830	1	0	2	0	0	2	0	0	0
9048	26	33	14	28	3	6	12	2	12
105378688	15	18	15	10	8	11	2	3	10
101929609	105	109	89	149	108	99	176	249	144
9670	1272	1298	1154	1657	1273	1148	2214	2916	1989
1802	715	786	440	533	645	722	848	813	1166
533	1335	1419	1136	1662	1800	1743	2508	4883	2672
8704	2712	2842	2617	3314	2069	1786	4144	2886	2940
149473	91	94	89	116	72	70	118	132	137
6536	665	1102	1042	2133	183	256	542	304	743
107984948	5	17	16	26	8	6	9	19	11
128209	15	42	18	25	7	4	50	21	29
105378952	0	0	0	0	0	0	0	0	0
55929	831	885	545	844	680	690	793	848	772
79033	1147	1104	869	931	971	888	1670	1208	1737
100874278	25	20	27	20	24	18	6	13	15
106635545	1	0	0	0	1	0	0	0	0
55182	907	808	795	875	728	631	1427	506	1608
107984951	0	0	0	0	0	0	0	0	0
100847089	0	0	0	0	0	0	0	0	0
107984950	283	257	299	340	245	211	323	107	361
79639	32	40	174	151	77	45	163	147	111
109623472	1	0	3	0	1	0	0	0	0
339541	3	4	10	11	3	2	5	13	11
105378690	0	1	5	2	2	0	3	5	4
26828	0	0	0	0	0	0	0	0	0
26830	0	0	0	0	1	0	3	0	1
11004	3498	2783	1711	932	2010	1707	3864	63	2986
109623476	8	8	1	2	0	3	2	0	1
6202	14989	13763	13755	16747	14497	12356	22503	16207	17432
26811	15	18	5	17	12	26	21	36	21
94161	11	8	6	9	6	8	12	2	10
94162	12	11	8	8	7	9	12	7	15
94163	9	5	3	5	11	10	2	4	9
266675	8	1	4	5	6	2	15	3	4
1263	535	571	1010	1034	782	691	1190	2329	1402
343521	85	107	317	238	110	102	128	432	237
149478	142	183	400	349	147	144	220	412	358
107984952	12	19	68	52	18	30	29	80	44
8643	36	38	63	74	23	22	46	42	79
8891	1156	1125	803	916	1435	1196	1543	1862	1754
79654	1344	1638	1417	2042	1555	1213	2341	2007	2102
7389	1614	1610	1804	2368	2204	1627	3050	4707	2530
57643	171	142	511	457	130	90	309	86	211
105378691	3	5	7	6	3	2	2	1	3
400752	3	5	7	6	3	2	2	1	2
84842	21	22	10	21	19	16	27	0	34
4595	402	395	290	259	260	297	393	99	331
114034	629	552	352	294	448	433	725	186	662
10420	51	52	71	74	48	30	113	43	99
126661	50	49	52	41	36	36	72	34	73
25974	2324	2330	1823	2328	2383	2068	2904	3288	3095
5052	8175	8162	7266	8769	8628	7583	14493	17728	15226
10327	1028	1085	1700	2049	1097	914	2209	1706	1348
4678	3012	2870	1648	1207	2333	2191	2909	600	3991
149483	35	42	33	30	33	48	8	16	34
60313	1697	1840	1782	1612	1709	1533	3025	2286	2584
728963	4	14	8	8	2	9	4	1	5
51249	549	515	485	488	573	476	668	893	629
3652	332	322	287	231	286	318	874	597	518
105378693	0	0	0	0	0	0	0	0	0
23139	2884	3466	2638	3435	2581	2691	4246	3626	3491
105378694	10	5	9	6	3	6	2	1	3
110117499	97	103	161	167	106	84	293	425	240
8503	123	121	197	210	144	105	363	538	296
101929626	0	0	1	0	0	0	3	0	2
10103	24	25	53	60	29	31	46	62	55
110117498	0	0	0	0	0	0	0	0	0
55624	1837	1910	1791	1991	2124	1907	3630	5332	4141
541468	44	46	71	89	44	40	121	40	97
8438	860	877	459	283	467	519	770	47	748
10489	3324	3262	2927	3773	3683	3020	5706	5591	4813
7388	2000	1809	1846	1885	2761	2180	3165	5618	3393
387338	532	559	551	722	524	502	811	696	755
2166	21	45	26	52	12	19	46	12	21
729041	0	0	1	0	1	0	1	5	1
101929651	0	0	0	0	0	0	1	0	0
127343	0	0	0	0	0	0	0	1	0
105378696	0	0	0	0	0	0	0	0	0
100507423	40	49	53	58	37	38	37	50	30
148930	0	0	0	0	0	0	0	0	0
8569	576	666	635	800	505	491	754	1172	714
148932	230	258	438	493	304	252	506	460	550
105378697	3	0	1	0	1	1	0	0	1
64756	789	733	678	651	723	623	1212	1058	1103
374973	1	5	6	4	1	0	2	2	6
100130197	57	76	57	78	68	53	76	60	42
9813	2110	2760	2777	2703	2425	1957	5474	4942	3813
105378698	13	19	14	14	24	12	7	13	10
105378699	0	0	0	0	0	0	0	0	0
1580	0	0	0	0	0	0	0	0	0
163720	0	0	0	0	0	0	0	0	0
1579	1	0	0	0	0	0	0	0	1
260293	0	0	0	0	0	1	0	0	0
199974	0	0	0	1	0	0	1	0	0
284541	0	1	2	1	0	1	0	0	1
105378701	3	2	4	4	3	6	4	2	2
100874253	0	0	2	1	1	1	2	1	0
10158	0	0	0	0	0	0	0	2	0
6886	0	0	0	0	0	0	0	0	0
6491	1021	1366	878	459	1011	896	2189	202	1624
51727	2887	3507	3104	2673	3355	2521	6476	6529	4654
102724077	7	15	18	21	7	6	10	0	2
2301	3	0	1	2	0	3	2	0	3
84793	132	133	89	78	56	72	62	7	39
2306	17	26	15	20	14	8	40	17	20
107984953	0	0	0	0	0	0	0	0	0
388630	0	0	0	0	1	0	0	0	0
105379778	0	0	0	0	0	0	0	0	0
391037	0	0	0	0	0	0	0	0	0
200010	0	0	7	2	1	0	2	2	2
54558	28	30	50	36	40	14	138	52	57
84871	0	0	0	0	0	0	0	0	1
79656	0	0	0	0	0	0	0	0	0
105378706	0	0	0	0	0	0	0	0	0
101929721	0	0	0	0	0	0	0	0	0
100874313	0	0	0	0	0	0	0	0	0
107984954	0	0	0	0	0	0	0	0	0
105378708	0	0	0	0	0	0	0	0	0
1996	0	0	0	0	0	1	0	1	0
105378709	0	0	0	0	0	0	0	0	0
107984955	0	0	0	0	0	0	0	0	0
105378711	0	0	0	0	0	0	0	0	0
105378710	0	0	0	0	0	0	0	0	0
105378712	0	0	0	0	0	0	0	0	0
63950	0	2	0	0	0	1	0	0	1
105378714	0	0	0	0	0	0	0	0	0
11124	2091	1896	1559	1523	1724	1433	2886	1417	2236
105378715	29	15	24	19	17	15	11	1	8
112268262	6	7	1	2	8	6	2	0	2
1031	1298	1022	686	476	372	309	1846	62	798
100616189	0	1	0	0	0	0	0	0	0
102466656	1	0	0	0	0	0	0	0	0
284546	0	0	0	0	0	0	0	0	0
105378716	2	1	0	1	1	0	4	5	1
26994	2349	2658	2697	2870	2720	2150	5674	6788	4093
22996	9	3	10	24	9	17	14	41	8
105378717	0	0	1	1	1	1	1	0	0
102724097	0	0	0	0	0	0	0	0	0
2060	1244	1631	1745	1578	1689	1308	3321	2357	2324
105378720	5	3	2	2	4	2	2	2	0
441884	0	1	1	0	0	0	2	2	1
105378719	2	1	1	0	1	1	0	0	0
114883	1234	1519	1845	1611	1791	1349	2572	2038	2348
4898	5370	6256	5378	5305	5766	4935	10279	11953	8012
105378721	277	309	297	294	259	292	312	350	278
100313892	19	17	15	12	15	13	11	8	9
5865	8337	10833	9024	6138	7775	5559	50366	22357	8722
51060	1811	1715	1382	1538	1634	1458	3687	4946	2614
112970	203	209	146	213	246	220	349	228	318
104355143	3	3	3	1	1	2	1	0	1
91408	1208	1362	1200	1194	1142	1058	1955	1144	1443
107984956	0	0	0	0	1	0	0	0	0
9372	813	1213	1058	1252	1037	799	1293	1196	841
200014	1600	1659	1520	2071	1779	1505	2526	1603	2583
4998	770	758	374	246	559	486	683	23	645
84950	848	1065	768	637	979	881	1130	649	1347
23318	899	1233	1102	975	853	705	1259	548	1081
105378723	8	3	3	3	1	4	2	1	2
2882	68	70	89	132	68	46	115	27	239
348378	0	0	0	1	1	0	0	0	0
65260	912	1239	851	746	1296	1198	1391	1096	1619
79699	861	1622	1501	1333	1358	996	3488	2422	2075
440590	131	136	87	59	67	74	156	8	49
55268	442	469	566	539	218	238	694	370	286
6342	1615	2075	2124	2125	2085	1591	4053	4176	2143
127435	87	60	211	149	4	3	2209	28	52
6512	5	5	4	3	2	1	62	4	3
105378724	1	1	2	2	1	1	2	1	0
1376	225	190	276	234	251	255	656	612	545
54987	573	585	508	570	535	443	1041	585	719
4116	779	751	487	388	769	667	640	489	912
100507564	21	18	48	35	31	16	46	13	57
7804	1846	2139	3342	2988	1832	1532	2299	820	3541
105378728	70	79	112	108	59	70	27	9	61
105378726	229	238	292	208	231	232	86	93	167
105378732	6	12	7	7	5	5	5	0	12
105378731	17	17	25	10	15	9	5	1	16
105378730	5	4	18	9	13	9	10	2	14
107984957	0	1	0	0	0	0	0	1	1
163742	0	0	0	0	0	0	0	0	0
105378733	0	0	0	0	0	0	0	0	0
63948	0	0	0	0	0	0	0	0	0
148979	183	288	141	241	88	109	204	107	293
55706	2185	2525	1614	1031	1728	1418	3313	1127	2771
54432	399	478	512	645	572	403	905	1331	707
1733	9	21	12	18	4	3	8	2	3
51668	483	513	386	305	445	333	655	276	570
115353	1220	1269	982	1323	1058	894	2224	1486	1480
388633	0	0	1	0	0	0	0	0	0
9528	2425	2523	3420	3947	2540	2100	8133	10202	5165
127428	355	368	353	251	308	256	767	814	588
100616315	0	0	0	0	0	0	0	0	0
200008	0	0	1	1	0	0	0	0	0
606495	373	383	287	292	323	265	367	237	301
51253	3014	2769	1997	2059	3256	2595	3337	4237	3260
23648	1058	964	1018	1074	1403	1232	1661	1080	2383
619518	28	22	25	20	36	18	14	10	23
105378735	0	0	0	0	0	0	0	0	0
105378734	0	0	0	0	0	0	0	0	0
26027	65	53	49	40	61	95	173	66	91
338094	19	8	16	13	18	23	33	11	24
